"","times","avg"
"V2746",2745,3.01273702246342
"V2747",2746,3.01214717938266
"V2748",2747,3.0115575604567
"V2749",2748,3.0109681655431
"V2750",2749,3.0103789944991
"V2751",2750,3.00979004718197
"V2752",2751,3.00920132344923
"V2753",2752,3.00861282315811
"V2754",2753,3.00802454616644
"V2755",2754,3.00743649233162
"V2756",2755,3.00684866151144
"V2757",2756,3.00626105356366
"V2758",2757,3.00567366834585
"V2759",2758,3.00508650571633
"V2760",2759,3.00449956553248
"V2761",2760,3.00391284765269
"V2762",2761,3.00332635193465
"V2763",2762,3.0027400782361
"V2764",2763,3.00215402641524
"V2765",2764,3.00156819633015
"V2766",2765,3.00098258783936
"V2767",2766,3.00039720080066
"V2768",2767,2.99981203507288
"V2769",2768,2.99922709051425
"V2770",2769,2.99864236698286
"V2771",2770,2.99805786433745
"V2772",2771,2.99747358243629
"V2773",2772,2.99688952113784
"V2774",2773,2.9963056803005
"V2775",2774,2.99572205978336
"V2776",2775,2.99513865944518
"V2777",2776,2.99455547914445
"V2778",2777,2.99397251874029
"V2779",2778,2.99338977809185
"V2780",2779,2.99280725705775
"V2781",2780,2.99222495549687
"V2782",2781,2.99164287326853
"V2783",2782,2.99106101023148
"V2784",2783,2.99047936624478
"V2785",2784,2.98989794116775
"V2786",2785,2.98931673486
"V2787",2786,2.98873574718064
"V2788",2787,2.98815497798899
"V2789",2788,2.9875744271452
"V2790",2789,2.98699409450825
"V2791",2790,2.98641397993784
"V2792",2791,2.98583408329356
"V2793",2792,2.98525440443503
"V2794",2793,2.98467494322186
"V2795",2794,2.98409569951359
"V2796",2795,2.9835166731709
"V2797",2796,2.98293786405317
"V2798",2797,2.9823592720205
"V2799",2798,2.98178089693324
"V2800",2799,2.98120273865138
"V2801",2800,2.98062479703507
"V2802",2801,2.98004707194411
"V2803",2802,2.97946956323941
"V2804",2803,2.97889227078077
"V2805",2804,2.97831519442881
"V2806",2805,2.97773833404426
"V2807",2806,2.97716168948751
"V2808",2807,2.97658526061904
"V2809",2808,2.97600904729961
"V2810",2809,2.97543304939027
"V2811",2810,2.97485726675146
"V2812",2811,2.97428169924403
"V2813",2812,2.97370634672888
"V2814",2813,2.97313120906693
"V2815",2814,2.97255628611905
"V2816",2815,2.97198157774656
"V2817",2816,2.97140708381089
"V2818",2817,2.97083280417305
"V2819",2818,2.97025873869476
"V2820",2819,2.96968488723705
"V2821",2820,2.9691112496614
"V2822",2821,2.96853782582906
"V2823",2822,2.96796461560139
"V2824",2823,2.9673916188403
"V2825",2824,2.96681883540727
"V2826",2825,2.96624626516447
"V2827",2826,2.96567390797345
"V2828",2827,2.96510176369619
"V2829",2828,2.96452983219487
"V2830",2829,2.96395811333109
"V2831",2830,2.96338660696746
"V2832",2831,2.96281531296574
"V2833",2832,2.96224423118817
"V2834",2833,2.96167336149671
"V2835",2834,2.96110270375391
"V2836",2835,2.96053225782236
"V2837",2836,2.95996202356405
"V2838",2837,2.95939200084215
"V2839",2838,2.95882218951933
"V2840",2839,2.95825258945811
"V2841",2840,2.95768320052114
"V2842",2841,2.95711402257129
"V2843",2842,2.95654505547135
"V2844",2843,2.95597629908384
"V2845",2844,2.95540775327241
"V2846",2845,2.95483941790011
"V2847",2846,2.95427129282987
"V2848",2847,2.95370337792502
"V2849",2848,2.95313567304918
"V2850",2849,2.95256817806531
"V2851",2850,2.95200089283678
"V2852",2851,2.95143381722746
"V2853",2852,2.95086695110068
"V2854",2853,2.95030029431983
"V2855",2854,2.94973384674885
"V2856",2855,2.9491676082518
"V2857",2856,2.94860157869219
"V2858",2857,2.94803575793389
"V2859",2858,2.94747014584161
"V2860",2859,2.94690474227886
"V2861",2860,2.94633954710987
"V2862",2861,2.9457745601988
"V2863",2862,2.94520978140982
"V2864",2863,2.94464521060705
"V2865",2864,2.94408084765497
"V2866",2865,2.94351669241866
"V2867",2866,2.9429527447622
"V2868",2867,2.94238900455052
"V2869",2868,2.94182547164837
"V2870",2869,2.9412621459206
"V2871",2870,2.94069902723174
"V2872",2871,2.94013611544695
"V2873",2872,2.93957341043084
"V2874",2873,2.93901091204849
"V2875",2874,2.93844862016523
"V2876",2875,2.93788653464625
"V2877",2876,2.93732465535693
"V2878",2877,2.93676298216249
"V2879",2878,2.93620151492875
"V2880",2879,2.93564025352093
"V2881",2880,2.93507919780478
"V2882",2881,2.93451834764593
"V2883",2882,2.93395770290978
"V2884",2883,2.93339726346234
"V2885",2884,2.93283702916925
"V2886",2885,2.93227699989678
"V2887",2886,2.93171717551074
"V2888",2887,2.93115755587736
"V2889",2888,2.9305981408631
"V2890",2889,2.93003893033373
"V2891",2890,2.92947992415605
"V2892",2891,2.92892112219605
"V2893",2892,2.92836252432024
"V2894",2893,2.92780413039497
"V2895",2894,2.92724594028716
"V2896",2895,2.92668795386364
"V2897",2896,2.92613017099094
"V2898",2897,2.92557259153607
"V2899",2898,2.92501521536597
"V2900",2899,2.92445804234759
"V2901",2900,2.92390107234794
"V2902",2901,2.92334430523425
"V2903",2902,2.92278774087358
"V2904",2903,2.92223137913313
"V2905",2904,2.92167521988044
"V2906",2905,2.92111926298299
"V2907",2906,2.92056350830834
"V2908",2907,2.92000795572403
"V2909",2908,2.91945260509818
"V2910",2909,2.91889745629826
"V2911",2910,2.91834250919211
"V2912",2911,2.91778776364755
"V2913",2912,2.91723321953239
"V2914",2913,2.91667887671476
"V2915",2914,2.91612473506265
"V2916",2915,2.91557079444474
"V2917",2916,2.91501705472911
"V2918",2917,2.91446351578422
"V2919",2918,2.91391017747869
"V2920",2919,2.9133570396809
"V2921",2920,2.91280410225957
"V2922",2921,2.9122513650832
"V2923",2922,2.91169882802062
"V2924",2923,2.91114649094052
"V2925",2924,2.91059435371177
"V2926",2925,2.91004241620366
"V2927",2926,2.90949067828507
"V2928",2927,2.90893913982525
"V2929",2928,2.90838780069361
"V2930",2929,2.90783666075939
"V2931",2930,2.90728571989204
"V2932",2931,2.90673497796082
"V2933",2932,2.90618443483533
"V2934",2933,2.90563409038505
"V2935",2934,2.90508394447982
"V2936",2935,2.90453399698958
"V2937",2936,2.90398424778409
"V2938",2937,2.90343469673327
"V2939",2938,2.9028853437074
"V2940",2939,2.90233618857641
"V2941",2940,2.90178723121045
"V2942",2941,2.90123847147979
"V2943",2942,2.90068990925469
"V2944",2943,2.90014154440551
"V2945",2944,2.89959337680276
"V2946",2945,2.89904540631733
"V2947",2946,2.89849763281966
"V2948",2947,2.89795005618059
"V2949",2948,2.89740267627122
"V2950",2949,2.89685549296218
"V2951",2950,2.89630850612447
"V2952",2951,2.89576171562909
"V2953",2952,2.89521512134717
"V2954",2953,2.89466872314972
"V2955",2954,2.89412252090817
"V2956",2955,2.89357651449421
"V2957",2956,2.89303070377906
"V2958",2957,2.89248508863434
"V2959",2958,2.89193966893193
"V2960",2959,2.89139444454345
"V2961",2960,2.89084941534059
"V2962",2961,2.89030458119527
"V2963",2962,2.88975994197933
"V2964",2963,2.88921549756462
"V2965",2964,2.88867124782334
"V2966",2965,2.88812719262798
"V2967",2966,2.88758333185056
"V2968",2967,2.88703966536346
"V2969",2968,2.88649619303954
"V2970",2969,2.88595291475105
"V2971",2970,2.88540983037058
"V2972",2971,2.88486693977086
"V2973",2972,2.88432424282451
"V2974",2973,2.88378173940436
"V2975",2974,2.88323942938335
"V2976",2975,2.88269731263478
"V2977",2976,2.88215538903145
"V2978",2977,2.88161365844664
"V2979",2978,2.88107212075388
"V2980",2979,2.88053077582624
"V2981",2980,2.87998962353729
"V2982",2981,2.87944866376039
"V2983",2982,2.8789078963692
"V2984",2983,2.87836732123711
"V2985",2984,2.87782693823806
"V2986",2985,2.87728674724616
"V2987",2986,2.87674674813507
"V2988",2987,2.87620694077898
"V2989",2988,2.87566732505207
"V2990",2989,2.87512790082831
"V2991",2990,2.87458866798199
"V2992",2991,2.87404962638743
"V2993",2992,2.87351077591896
"V2994",2993,2.87297211645093
"V2995",2994,2.87243364785816
"V2996",2995,2.87189537001536
"V2997",2996,2.87135728279717
"V2998",2997,2.87081938607851
"V2999",2998,2.87028167973455
"V3000",2999,2.8697441636401
"V3001",3000,2.86920683767029
"V3002",3001,2.86866970170027
"V3003",3002,2.868132755605
"V3004",3003,2.86759599925983
"V3005",3004,2.86705943254022
"V3006",3005,2.86652305532191
"V3007",3006,2.8659868674803
"V3008",3007,2.86545086889119
"V3009",3008,2.86491505943058
"V3010",3009,2.86437943897395
"V3011",3010,2.86384400739742
"V3012",3011,2.86330876457685
"V3013",3012,2.86277371038836
"V3014",3013,2.862238844708
"V3015",3014,2.86170416741207
"V3016",3015,2.8611696783771
"V3017",3016,2.86063537747922
"V3018",3017,2.86010126459517
"V3019",3018,2.8595673396016
"V3020",3019,2.85903360237511
"V3021",3020,2.85850005279254
"V3022",3021,2.85796669073063
"V3023",3022,2.85743351606627
"V3024",3023,2.85690052867629
"V3025",3024,2.85636772843799
"V3026",3025,2.85583511522863
"V3027",3026,2.85530268892545
"V3028",3027,2.85477044940581
"V3029",3028,2.85423839654723
"V3030",3029,2.85370653022718
"V3031",3030,2.85317485032319
"V3032",3031,2.85264335671295
"V3033",3032,2.85211204927411
"V3034",3033,2.85158092788455
"V3035",3034,2.85104999242232
"V3036",3035,2.85051924276548
"V3037",3036,2.84998867879213
"V3038",3037,2.84945830038044
"V3039",3038,2.8489281074089
"V3040",3039,2.84839809975574
"V3041",3040,2.8478682772995
"V3042",3041,2.84733863991856
"V3043",3042,2.84680918749145
"V3044",3043,2.84627991989683
"V3045",3044,2.84575083701348
"V3046",3045,2.84522193872048
"V3047",3046,2.84469322489673
"V3048",3047,2.84416469542134
"V3049",3048,2.8436363501736
"V3050",3049,2.84310818903257
"V3051",3050,2.84258021187765
"V3052",3051,2.84205241858806
"V3053",3052,2.84152480904328
"V3054",3053,2.84099738312276
"V3055",3054,2.84047014070617
"V3056",3055,2.83994308167344
"V3057",3056,2.83941620590423
"V3058",3057,2.83888951327849
"V3059",3058,2.83836300367631
"V3060",3059,2.83783667697767
"V3061",3060,2.83731053306282
"V3062",3061,2.83678457181186
"V3063",3062,2.83625879310516
"V3064",3063,2.835733196823
"V3065",3064,2.83520778284593
"V3066",3065,2.8346825510547
"V3067",3066,2.83415750132982
"V3068",3067,2.83363263355204
"V3069",3068,2.83310794760243
"V3070",3069,2.83258344336179
"V3071",3070,2.83205912071111
"V3072",3071,2.83153497953143
"V3073",3072,2.8310110197039
"V3074",3073,2.83048724110964
"V3075",3074,2.82996364363005
"V3076",3075,2.82944022714686
"V3077",3076,2.82891699154146
"V3078",3077,2.82839393669547
"V3079",3078,2.82787106249079
"V3080",3079,2.82734836880901
"V3081",3080,2.8268258555319
"V3082",3081,2.82630352254141
"V3083",3082,2.8257813697196
"V3084",3083,2.82525939694845
"V3085",3084,2.8247376041102
"V3086",3085,2.82421599108745
"V3087",3086,2.82369455776229
"V3088",3087,2.82317330401725
"V3089",3088,2.82265222973506
"V3090",3089,2.8221313347983
"V3091",3090,2.82161061908975
"V3092",3091,2.82109008249209
"V3093",3092,2.82056972488825
"V3094",3093,2.82004954616089
"V3095",3094,2.81952954619323
"V3096",3095,2.81900972486858
"V3097",3096,2.81849008207005
"V3098",3097,2.81797061768107
"V3099",3098,2.81745133158519
"V3100",3099,2.81693222366583
"V3101",3100,2.81641329380643
"V3102",3101,2.81589454189071
"V3103",3102,2.81537596780232
"V3104",3103,2.81485757142119
"V3105",3104,2.81433935264362
"V3106",3105,2.81382131134536
"V3107",3106,2.81330344741029
"V3108",3107,2.81278576072262
"V3109",3108,2.81226825116684
"V3110",3109,2.81175091862705
"V3111",3110,2.81123376298783
"V3112",3111,2.81071678413373
"V3113",3112,2.81019998194921
"V3114",3113,2.8096833563189
"V3115",3114,2.80916690712759
"V3116",3115,2.80865063426036
"V3117",3116,2.80813453760201
"V3118",3117,2.80761861703765
"V3119",3118,2.80710287245265
"V3120",3119,2.80658730373192
"V3121",3120,2.80607191076087
"V3122",3121,2.80555669342478
"V3123",3122,2.80504165160899
"V3124",3123,2.80452678519906
"V3125",3124,2.80401209408067
"V3126",3125,2.80349757813983
"V3127",3126,2.80298323726206
"V3128",3127,2.80246907133342
"V3129",3128,2.80195508024001
"V3130",3129,2.80144126386766
"V3131",3130,2.80092762210271
"V3132",3131,2.80041415483128
"V3133",3132,2.79990086193966
"V3134",3133,2.7993877433141
"V3135",3134,2.79887479884126
"V3136",3135,2.79836202840782
"V3137",3136,2.79784943190023
"V3138",3137,2.79733700920548
"V3139",3138,2.79682476021044
"V3140",3139,2.79631268480197
"V3141",3140,2.79580078286712
"V3142",3141,2.79528905429294
"V3143",3142,2.79477749896663
"V3144",3143,2.79426611677519
"V3145",3144,2.79375490760618
"V3146",3145,2.79324387134705
"V3147",3146,2.7927330078853
"V3148",3147,2.79222231710859
"V3149",3148,2.79171179890473
"V3150",3149,2.79120145316143
"V3151",3150,2.79069127976648
"V3152",3151,2.79018127860792
"V3153",3152,2.78967144957359
"V3154",3153,2.78916179255169
"V3155",3154,2.78865230743042
"V3156",3155,2.78814299409831
"V3157",3156,2.78763385244362
"V3158",3157,2.78712488235471
"V3159",3158,2.78661608372037
"V3160",3159,2.78610745642903
"V3161",3160,2.78559900036956
"V3162",3161,2.78509071543065
"V3163",3162,2.78458260150118
"V3164",3163,2.78407465847011
"V3165",3164,2.78356688622645
"V3166",3165,2.78305928465954
"V3167",3166,2.78255185365848
"V3168",3167,2.78204459311278
"V3169",3168,2.78153750291188
"V3170",3169,2.78103058294523
"V3171",3170,2.78052383310245
"V3172",3171,2.78001725327295
"V3173",3172,2.77951084334657
"V3174",3173,2.77900460321298
"V3175",3174,2.77849853276225
"V3176",3175,2.77799263188452
"V3177",3176,2.77748690046977
"V3178",3177,2.77698133840829
"V3179",3178,2.77647594559029
"V3180",3179,2.77597072190617
"V3181",3180,2.77546566724632
"V3182",3181,2.77496078150511
"V3183",3182,2.77445606456105
"V3184",3183,2.77395151631296
"V3185",3184,2.77344713665163
"V3186",3185,2.772942925468
"V3187",3186,2.772438882653
"V3188",3187,2.77193500809756
"V3189",3188,2.77143130169307
"V3190",3189,2.77092776333059
"V3191",3190,2.77042439290148
"V3192",3191,2.76992119029701
"V3193",3192,2.76941815540859
"V3194",3193,2.76891528812773
"V3195",3194,2.76841258834603
"V3196",3195,2.76791005595546
"V3197",3196,2.76740769084762
"V3198",3197,2.76690549291443
"V3199",3198,2.76640346204801
"V3200",3199,2.76590159814027
"V3201",3200,2.76539990108338
"V3202",3201,2.76489837076943
"V3203",3202,2.76439700709085
"V3204",3203,2.76389580993982
"V3205",3204,2.76339477920894
"V3206",3205,2.76289391479096
"V3207",3206,2.76239321657832
"V3208",3207,2.76189268446392
"V3209",3208,2.76139231834053
"V3210",3209,2.7608921181011
"V3211",3210,2.76039208363841
"V3212",3211,2.75989221484568
"V3213",3212,2.75939251161602
"V3214",3213,2.75889297384244
"V3215",3214,2.75839360141843
"V3216",3215,2.75789439423749
"V3217",3216,2.75739535219306
"V3218",3217,2.75689647517859
"V3219",3218,2.75639776308812
"V3220",3219,2.75589921581521
"V3221",3220,2.75540083325366
"V3222",3221,2.75490261529745
"V3223",3222,2.75440456184038
"V3224",3223,2.75390667277648
"V3225",3224,2.75340894799988
"V3226",3225,2.75291138740521
"V3227",3226,2.75241399088653
"V3228",3227,2.75191675833831
"V3229",3228,2.7514196896553
"V3230",3229,2.75092278473184
"V3231",3230,2.75042604346265
"V3232",3231,2.74992946574241
"V3233",3232,2.74943305146612
"V3234",3233,2.74893680052849
"V3235",3234,2.7484407128246
"V3236",3235,2.74794478824976
"V3237",3236,2.74744902669881
"V3238",3237,2.74695342806718
"V3239",3238,2.74645799225023
"V3240",3239,2.74596271914347
"V3241",3240,2.74546760864233
"V3242",3241,2.74497266064238
"V3243",3242,2.74447787503937
"V3244",3243,2.74398325172873
"V3245",3244,2.74348879060656
"V3246",3245,2.7429944915688
"V3247",3246,2.74250035451156
"V3248",3247,2.74200637933093
"V3249",3248,2.74151256592311
"V3250",3249,2.74101891418431
"V3251",3250,2.74052542401076
"V3252",3251,2.740032095299
"V3253",3252,2.73953892794535
"V3254",3253,2.73904592184653
"V3255",3254,2.73855307689923
"V3256",3255,2.73806039300034
"V3257",3256,2.73756787004661
"V3258",3257,2.73707550793492
"V3259",3258,2.73658330656253
"V3260",3259,2.73609126582632
"V3261",3260,2.73559938562372
"V3262",3261,2.73510766585181
"V3263",3262,2.73461610640783
"V3264",3263,2.73412470718921
"V3265",3264,2.73363346809341
"V3266",3265,2.73314238901825
"V3267",3266,2.7326514698612
"V3268",3267,2.73216071052032
"V3269",3268,2.73167011089344
"V3270",3269,2.73117967087833
"V3271",3270,2.73068939037314
"V3272",3271,2.73019926927584
"V3273",3272,2.72970930748461
"V3274",3273,2.7292195048976
"V3275",3274,2.72872986141332
"V3276",3275,2.72824037693018
"V3277",3276,2.7277510513466
"V3278",3277,2.72726188456132
"V3279",3278,2.72677287647298
"V3280",3279,2.7262840269803
"V3281",3280,2.72579533598217
"V3282",3281,2.72530680337754
"V3283",3282,2.72481842906526
"V3284",3283,2.72433021294439
"V3285",3284,2.72384215491424
"V3286",3285,2.72335425487407
"V3287",3286,2.72286651272322
"V3288",3287,2.72237892836108
"V3289",3288,2.72189150168727
"V3290",3289,2.72140423260119
"V3291",3290,2.72091712100261
"V3292",3291,2.72043016679125
"V3293",3292,2.71994336986683
"V3294",3293,2.71945673012928
"V3295",3294,2.71897024747859
"V3296",3295,2.71848392181501
"V3297",3296,2.71799775303853
"V3298",3297,2.71751174104952
"V3299",3298,2.71702588574836
"V3300",3299,2.71654018703537
"V3301",3300,2.71605464481109
"V3302",3301,2.71556925897595
"V3303",3302,2.71508402943062
"V3304",3303,2.7145989560757
"V3305",3304,2.71411403881209
"V3306",3305,2.71362927754082
"V3307",3306,2.71314467216278
"V3308",3307,2.71266022257908
"V3309",3308,2.71217592869088
"V3310",3309,2.71169179039942
"V3311",3310,2.71120780760595
"V3312",3311,2.71072398021187
"V3313",3312,2.71024030811862
"V3314",3313,2.70975679122762
"V3315",3314,2.70927342944052
"V3316",3315,2.70879022265916
"V3317",3316,2.70830717078529
"V3318",3317,2.70782427372072
"V3319",3318,2.70734153136755
"V3320",3319,2.70685894362777
"V3321",3320,2.70637651040353
"V3322",3321,2.70589423159498
"V3323",3322,2.70541210711968
"V3324",3323,2.70493013686659
"V3325",3324,2.70444832073811
"V3326",3325,2.70396665863696
"V3327",3326,2.70348515046567
"V3328",3327,2.70300379612688
"V3329",3328,2.70252259552348
"V3330",3329,2.70204154855821
"V3331",3330,2.70156065513401
"V3332",3331,2.70107991515378
"V3333",3332,2.70059932852066
"V3334",3333,2.70011889513775
"V3335",3334,2.6996386149083
"V3336",3335,2.69915848773584
"V3337",3336,2.69867851352365
"V3338",3337,2.69819869217524
"V3339",3338,2.69771902359424
"V3340",3339,2.69723950768423
"V3341",3340,2.6967601443489
"V3342",3341,2.69628093349209
"V3343",3342,2.69580187501766
"V3344",3343,2.69532296882945
"V3345",3344,2.69484421483158
"V3346",3345,2.69436561292827
"V3347",3346,2.69388716302366
"V3348",3347,2.69340886502205
"V3349",3348,2.69293071882796
"V3350",3349,2.69245272434578
"V3351",3350,2.69197488148001
"V3352",3351,2.69149719013525
"V3353",3352,2.69101965021611
"V3354",3353,2.69054226162719
"V3355",3354,2.69006502427347
"V3356",3355,2.68958793806004
"V3357",3356,2.68911100289177
"V3358",3357,2.68863421867376
"V3359",3358,2.68815758531132
"V3360",3359,2.68768110270955
"V3361",3360,2.68720477077374
"V3362",3361,2.68672858940937
"V3363",3362,2.68625255852191
"V3364",3363,2.68577667801682
"V3365",3364,2.68530094779981
"V3366",3365,2.6848253677767
"V3367",3366,2.68434993785307
"V3368",3367,2.68387465793485
"V3369",3368,2.68339952792817
"V3370",3369,2.68292454773897
"V3371",3370,2.68244971727338
"V3372",3371,2.6819750364376
"V3373",3372,2.68150050513786
"V3374",3373,2.6810261232803
"V3375",3374,2.68055189077149
"V3376",3375,2.6800778075181
"V3377",3376,2.67960387342664
"V3378",3377,2.67913008840381
"V3379",3378,2.67865645235642
"V3380",3379,2.67818296519114
"V3381",3380,2.67770962681484
"V3382",3381,2.67723643713453
"V3383",3382,2.67676339605725
"V3384",3383,2.67629050349006
"V3385",3384,2.67581775934029
"V3386",3385,2.67534516351532
"V3387",3386,2.67487271592235
"V3388",3387,2.67440041646888
"V3389",3388,2.67392826506252
"V3390",3389,2.67345626161085
"V3391",3390,2.67298440602162
"V3392",3391,2.67251269820247
"V3393",3392,2.67204113806081
"V3394",3393,2.67156972551205
"V3395",3394,2.67109846045697
"V3396",3395,2.67062734280384
"V3397",3396,2.67015637246067
"V3398",3397,2.66968554933582
"V3399",3398,2.66921487333759
"V3400",3399,2.66874434437439
"V3401",3400,2.66827396235461
"V3402",3401,2.66780372718671
"V3403",3402,2.66733363877938
"V3404",3403,2.66686369704116
"V3405",3404,2.666393901881
"V3406",3405,2.66592425320765
"V3407",3406,2.66545475093014
"V3408",3407,2.66498539495738
"V3409",3408,2.66451618519842
"V3410",3409,2.66404712156251
"V3411",3410,2.66357820395882
"V3412",3411,2.66310943229676
"V3413",3412,2.66264080648552
"V3414",3413,2.66217232643469
"V3415",3414,2.6617039920537
"V3416",3415,2.66123580325226
"V3417",3416,2.66076775994007
"V3418",3417,2.66029986202688
"V3419",3418,2.65983210942264
"V3420",3419,2.6593645020371
"V3421",3420,2.65889703978046
"V3422",3421,2.65842972256258
"V3423",3422,2.65796255029355
"V3424",3423,2.65749552288367
"V3425",3424,2.65702864024325
"V3426",3425,2.65656190228281
"V3427",3426,2.65609530891267
"V3428",3427,2.65562886004352
"V3429",3428,2.65516255558594
"V3430",3429,2.65469639545047
"V3431",3430,2.65423037954804
"V3432",3431,2.65376450778931
"V3433",3432,2.65329878008531
"V3434",3433,2.65283319634682
"V3435",3434,2.65236775648509
"V3436",3435,2.65190246041124
"V3437",3436,2.65143730803641
"V3438",3437,2.650972299272
"V3439",3438,2.65050743402935
"V3440",3439,2.65004271222193
"V3441",3440,2.64957813374603
"V3442",3441,2.64911369852654
"V3443",3442,2.64864940647501
"V3444",3443,2.64818525750304
"V3445",3444,2.64772125152257
"V3446",3445,2.64725738844254
"V3447",3446,2.64679366818583
"V3448",3447,2.64633009065649
"V3449",3448,2.64586665576685
"V3450",3449,2.64540336342899
"V3451",3450,2.64494021355514
"V3452",3451,2.64447720605766
"V3453",3452,2.64401434084894
"V3454",3453,2.64355161784152
"V3455",3454,2.64308903694788
"V3456",3455,2.64262659808088
"V3457",3456,2.64216430115309
"V3458",3457,2.64170214607722
"V3459",3458,2.64124013276631
"V3460",3459,2.64077826113324
"V3461",3460,2.64031653109109
"V3462",3461,2.63985494255283
"V3463",3462,2.63939349543173
"V3464",3463,2.63893218964089
"V3465",3464,2.63847102509359
"V3466",3465,2.63801000170343
"V3467",3466,2.63754911938379
"V3468",3467,2.63708837804827
"V3469",3468,2.6366277776105
"V3470",3469,2.63616731798418
"V3471",3470,2.63570699908293
"V3472",3471,2.6352468208206
"V3473",3472,2.6347867831111
"V3474",3473,2.63432688586832
"V3475",3474,2.63386712900643
"V3476",3475,2.63340751243962
"V3477",3476,2.63294803608209
"V3478",3477,2.63248869984799
"V3479",3478,2.63202950365181
"V3480",3479,2.63157044740794
"V3481",3480,2.63111153103088
"V3482",3481,2.63065275443525
"V3483",3482,2.63019411753561
"V3484",3483,2.62973562024659
"V3485",3484,2.62927726248299
"V3486",3485,2.6288190441598
"V3487",3486,2.62836096519186
"V3488",3487,2.62790302549422
"V3489",3488,2.62744522498252
"V3490",3489,2.62698756356492
"V3491",3490,2.62653004116317
"V3492",3491,2.62607265769252
"V3493",3492,2.62561541306834
"V3494",3493,2.62515830720603
"V3495",3494,2.62470134002114
"V3496",3495,2.62424451142937
"V3497",3496,2.62378782134619
"V3498",3497,2.6233312696875
"V3499",3498,2.62287485636912
"V3500",3499,2.62241858130686
"V3501",3500,2.62196244441671
"V3502",3501,2.62150644561471
"V3503",3502,2.62105058481693
"V3504",3503,2.62059486193935
"V3505",3504,2.62013927689846
"V3506",3505,2.61968382961059
"V3507",3506,2.61922851999208
"V3508",3507,2.61877334795942
"V3509",3508,2.61831831342918
"V3510",3509,2.61786341631786
"V3511",3510,2.61740865654212
"V3512",3511,2.61695403401882
"V3513",3512,2.61649954866467
"V3514",3513,2.61604520039652
"V3515",3514,2.61559098913142
"V3516",3515,2.61513691478646
"V3517",3516,2.61468297727866
"V3518",3517,2.61422917652519
"V3519",3518,2.61377551244349
"V3520",3519,2.61332198495078
"V3521",3520,2.61286859396446
"V3522",3521,2.61241533940201
"V3523",3522,2.61196222118083
"V3524",3523,2.61150923921848
"V3525",3524,2.61105639343268
"V3526",3525,2.61060368374136
"V3527",3526,2.61015111006221
"V3528",3527,2.60969867231322
"V3529",3528,2.60924637041232
"V3530",3529,2.60879420427753
"V3531",3530,2.60834217382697
"V3532",3531,2.60789027897875
"V3533",3532,2.60743851965121
"V3534",3533,2.60698689576255
"V3535",3534,2.60653540723121
"V3536",3535,2.60608405397568
"V3537",3536,2.60563283591441
"V3538",3537,2.60518175296606
"V3539",3538,2.60473080504927
"V3540",3539,2.60427999208285
"V3541",3540,2.60382931398563
"V3542",3541,2.60337877067642
"V3543",3542,2.60292836207416
"V3544",3543,2.6024780880978
"V3545",3544,2.60202794866648
"V3546",3545,2.60157794369943
"V3547",3546,2.60112807311588
"V3548",3547,2.60067833683517
"V3549",3548,2.60022873477658
"V3550",3549,2.59977926685962
"V3551",3550,2.59932993300374
"V3552",3551,2.59888073312852
"V3553",3552,2.59843166715355
"V3554",3553,2.59798273499857
"V3555",3554,2.59753393658346
"V3556",3555,2.59708527182801
"V3557",3556,2.59663674065221
"V3558",3557,2.59618834297604
"V3559",3558,2.5957400787196
"V3560",3559,2.59529194780302
"V3561",3560,2.5948439501465
"V3562",3561,2.59439608567027
"V3563",3562,2.59394835429464
"V3564",3563,2.59350075593999
"V3565",3564,2.59305329052684
"V3566",3565,2.59260595797577
"V3567",3566,2.59215875820745
"V3568",3567,2.5917116911425
"V3569",3568,2.59126475670178
"V3570",3569,2.59081795480604
"V3571",3570,2.59037128537622
"V3572",3571,2.58992474833622
"V3573",3572,2.5894783435963
"V3574",3573,2.58903207108532
"V3575",3574,2.58858593072436
"V3576",3575,2.58813992243486
"V3577",3576,2.58769404613802
"V3578",3577,2.58724830175522
"V3579",3578,2.58680268920797
"V3580",3579,2.58635720841773
"V3581",3580,2.58591185930614
"V3582",3581,2.58546664179472
"V3583",3582,2.5850215558053
"V3584",3583,2.58457660125954
"V3585",3584,2.58413177807934
"V3586",3585,2.58368708618674
"V3587",3586,2.58324252550361
"V3588",3587,2.58279809595201
"V3589",3588,2.58235379745408
"V3590",3589,2.58190962993207
"V3591",3590,2.58146559330816
"V3592",3591,2.58102168750469
"V3593",3592,2.58057791244406
"V3594",3593,2.58013426804865
"V3595",3594,2.57969075424103
"V3596",3595,2.57924737094384
"V3597",3596,2.57880411807979
"V3598",3597,2.57836099557154
"V3599",3598,2.57791800334198
"V3600",3599,2.57747514131394
"V3601",3600,2.57703240941024
"V3602",3601,2.57658980755394
"V3603",3602,2.57614733566807
"V3604",3603,2.57570499367574
"V3605",3604,2.57526278150016
"V3606",3605,2.5748206990647
"V3607",3606,2.57437874629263
"V3608",3607,2.5739369231073
"V3609",3608,2.57349522943229
"V3610",3609,2.57305366519109
"V3611",3610,2.57261223030733
"V3612",3611,2.57217092470466
"V3613",3612,2.57172974830678
"V3614",3613,2.57128870103737
"V3615",3614,2.57084778282032
"V3616",3615,2.57040699357971
"V3617",3616,2.56996633323943
"V3618",3617,2.5695258017236
"V3619",3618,2.5690853989564
"V3620",3619,2.56864512486199
