F1,kin,kout,ktr,kout2,k1,k2,k12,k21,A1,B1,n,A2,B2,n2
0.6349,0.0001775,0.0008557,0.004741,89.26,0.000716459,0.001774,0.00247044,0.000325359,0.0000354,0.003417,0.8525,0.0001131,0.02392,0.8666
0.6349,0.0001775,0.000742559,0.004741,89.26,0.000710042,0.001774,0.003105149,0.000388033,0.0000304,0.003403,0.8776,0.0001527,0.02278,0.8216
0.6349,0.0001775,0.000627776,0.004741,89.26,0.00065795,0.001774,0.003040612,0.000435639,0.0000315,0.003346,0.8756,0.00008249,0.02344,0.9266
0.6349,0.0001775,0.000854413,0.004741,89.26,0.000710047,0.001774,0.002948219,0.000393701,0.0000372,0.003525,0.8477,0.0000596,0.02414,0.9465
0.6349,0.0001775,0.000617264,0.004741,89.26,0.000738786,0.001774,0.002616278,0.000424545,0.000039,0.003607,0.8405,0.0001312,0.0272,0.8506
0.6349,0.0001775,0.001231531,0.004741,89.26,0.000830067,0.001774,0.003219474,0.000351714,0.0000353,0.003347,0.8492,0.00009432,0.02559,0.8987
0.6349,0.0001775,0.001013767,0.004741,89.26,0.000549039,0.001774,0.002632949,0.000342778,0.0000355,0.00339,0.8521,0.0001203,0.02483,0.8583
0.6349,0.0001775,0.000830643,0.004741,89.26,0.000716332,0.001774,0.003104312,0.000388209,0.0000376,0.003665,0.854,0.00009476,0.02454,0.8988
0.6349,0.0001775,0.000848533,0.004741,89.26,0.000760417,0.001774,0.003330377,0.000370228,0.0000378,0.003358,0.8406,0.0001008,0.02516,0.9082
0.6349,0.0001775,0.000765762,0.004741,89.26,0.000657699,0.001774,0.003529975,0.000442081,0.0000318,0.003314,0.8701,0.00007607,0.02611,0.9336
0.6349,0.0001775,0.000910681,0.004741,89.26,0.000683134,0.001774,0.002551127,0.000408623,0.0000391,0.003335,0.8288,0.00007798,0.0237,0.9168
0.6349,0.0001775,0.001169037,0.004741,89.26,0.000687992,0.001774,0.002780634,0.000305209,0.0000382,0.003741,0.8487,0.0001667,0.02464,0.8207
0.6349,0.0001775,0.001076527,0.004741,89.26,0.000748214,0.001774,0.003348957,0.000383817,0.0000319,0.003307,0.8673,0.0001514,0.02446,0.8298
0.6349,0.0001775,0.000547195,0.004741,89.26,0.000632357,0.001774,0.003483711,0.000495949,0.000034,0.003487,0.8603,0.0001369,0.02511,0.85
0.6349,0.0001775,0.000547263,0.004741,89.26,0.000798288,0.001774,0.002447872,0.000411625,0.0000297,0.003294,0.8795,0.0001368,0.02349,0.8477
0.6349,0.0001775,0.000712481,0.004741,89.26,0.000734401,0.001774,0.002403849,0.000379457,0.0000373,0.003501,0.8449,0.00009521,0.02552,0.9112
0.6349,0.0001775,0.00074512,0.004741,89.26,0.000795503,0.001774,0.002973709,0.000377166,0.0000431,0.003765,0.8275,0.00007129,0.02471,0.9352
0.6349,0.0001775,0.001091272,0.004741,89.26,0.000753873,0.001774,0.003272887,0.000416691,0.0000393,0.003651,0.8417,0.0001306,0.02143,0.8469
0.6349,0.0001775,0.001240431,0.004741,89.26,0.000676464,0.001774,0.003472149,0.000411239,0.0000393,0.003441,0.8339,0.00009332,0.02328,0.9064
0.6349,0.0001775,0.000598786,0.004741,89.26,0.000661232,0.001774,0.002573362,0.000369972,0.0000395,0.003495,0.8313,0.00009063,0.0284,0.9314
0.6349,0.0001775,0.00079946,0.004741,89.26,0.000647767,0.001774,0.003060878,0.000399656,0.0000336,0.003291,0.8576,0.00009052,0.02385,0.8825
0.6349,0.0001775,0.000773025,0.004741,89.26,0.000767836,0.001774,0.003546602,0.000388245,0.0000389,0.00347,0.8387,0.0001055,0.02528,0.9082
0.6349,0.0001775,0.000734144,0.004741,89.26,0.000764916,0.001774,0.002847154,0.000417549,0.0000355,0.003406,0.8518,0.0001167,0.02285,0.8563
0.6349,0.0001775,0.001054928,0.004741,89.26,0.000762662,0.001774,0.002799519,0.000334945,0.0000309,0.003446,0.8772,0.00005027,0.02298,0.9742
0.6349,0.0001775,0.000756599,0.004741,89.26,0.000758655,0.001774,0.002918284,0.000401752,0.0000344,0.003455,0.8585,0.0001203,0.02445,0.8688
0.6349,0.0001775,0.0010051,0.004741,89.26,0.000666927,0.001774,0.003472763,0.000419258,0.0000334,0.003546,0.8666,0.0001309,0.02672,0.8472
0.6349,0.0001775,0.000710276,0.004741,89.26,0.000678146,0.001774,0.002451402,0.000334038,0.0000385,0.003415,0.834,0.000129,0.02474,0.8547
0.6349,0.0001775,0.000648134,0.004741,89.26,0.000699384,0.001774,0.003074764,0.000427931,0.000037,0.003798,0.8582,0.00009328,0.02138,0.8824
0.6349,0.0001775,0.000783356,0.004741,89.26,0.00071045,0.001774,0.00306406,0.000393852,0.0000319,0.003386,0.8677,0.0001301,0.02341,0.8576
0.6349,0.0001775,0.001786625,0.004741,89.26,0.000782727,0.001774,0.005687321,0.000367607,0.0000369,0.003761,0.8559,0.0001652,0.02313,0.8099
0.6349,0.0001775,0.000851322,0.004741,89.26,0.000625723,0.001774,0.003119716,0.000401338,0.0000424,0.003719,0.8342,0.00007627,0.02496,0.9258
0.6349,0.0001775,0.001029014,0.004741,89.26,0.000784186,0.001774,0.002934467,0.000395818,0.0000414,0.003422,0.8218,0.0001176,0.02615,0.8786
0.6349,0.0001775,0.000707525,0.004741,89.26,0.000682879,0.001774,0.002817075,0.00040623,0.0000337,0.003409,0.8615,0.00009635,0.02528,0.8993
0.6349,0.0001775,0.001093664,0.004741,89.26,0.000545139,0.001774,0.003221261,0.000354746,0.0000404,0.003642,0.837,0.0001061,0.02519,0.8837
0.6349,0.0001775,0.00079776,0.004741,89.26,0.000663262,0.001774,0.00299516,0.000456274,0.0000278,0.003334,0.8938,0.00008825,0.02286,0.8993
0.6349,0.0001775,0.000787204,0.004741,89.26,0.000762396,0.001774,0.002999096,0.000447902,0.0000404,0.003649,0.8376,0.00009705,0.02181,0.894
0.6349,0.0001775,0.000692866,0.004741,89.26,0.000904838,0.001774,0.003598171,0.000355007,0.000037,0.003406,0.8433,0.00008907,0.02388,0.8996
0.6349,0.0001775,0.001182488,0.004741,89.26,0.000784481,0.001774,0.003338978,0.000343702,0.0000408,0.003634,0.834,0.0001111,0.02561,0.8842
0.6349,0.0001775,0.001368778,0.004741,89.26,0.000734657,0.001774,0.0027003,0.000327361,0.000038,0.003713,0.8523,0.0001156,0.02239,0.8564
0.6349,0.0001775,0.001043877,0.004741,89.26,0.000598649,0.001774,0.003281869,0.00043706,0.0000392,0.003555,0.8412,0.00007977,0.026,0.9329
0.6349,0.0001775,0.000969148,0.004741,89.26,0.000731443,0.001774,0.002717215,0.000343909,0.0000291,0.003365,0.8843,0.00005802,0.02356,0.9724
0.6349,0.0001775,0.000796366,0.004741,89.26,0.000802791,0.001774,0.002561425,0.00034668,0.0000324,0.003482,0.8648,0.000131,0.02312,0.8341
0.6349,0.0001775,0.001274054,0.004741,89.26,0.000672904,0.001774,0.002727987,0.000305269,0.000036,0.003472,0.8508,0.0001724,0.02478,0.816
0.6349,0.0001775,0.000778665,0.004741,89.26,0.000767873,0.001774,0.002806167,0.000441526,0.0000334,0.003377,0.8593,0.00008039,0.02376,0.9125
0.6349,0.0001775,0.000939627,0.004741,89.26,0.000759008,0.001774,0.003524648,0.000392546,0.0000363,0.003401,0.8466,0.00009005,0.02737,0.9087
0.6349,0.0001775,0.001317265,0.004741,89.26,0.000659012,0.001774,0.00346017,0.000335721,0.0000363,0.003556,0.8502,0.0000628,0.02503,0.957
0.6349,0.0001775,0.000745039,0.004741,89.26,0.000853015,0.001774,0.002553569,0.000447269,0.000037,0.003759,0.8561,0.00009023,0.02287,0.9062
0.6349,0.0001775,0.00098322,0.004741,89.26,0.000691905,0.001774,0.003442912,0.000372352,0.0000426,0.003482,0.8227,0.00006733,0.02667,0.9443
0.6349,0.0001775,0.00077871,0.004741,89.26,0.00076882,0.001774,0.00350633,0.000400373,0.000039,0.003482,0.8361,0.0001026,0.02431,0.8784
0.6349,0.0001775,0.000826425,0.004741,89.26,0.000685434,0.001774,0.002892345,0.00043747,0.000035,0.00329,0.8477,0.0001144,0.02633,0.8731
0.6349,0.0001775,0.000780658,0.004741,89.26,0.000663014,0.001774,0.003001564,0.000398507,0.0000332,0.003457,0.8642,0.00004143,0.02478,1.01
0.6349,0.0001775,0.000755988,0.004741,89.26,0.000835114,0.001774,0.003041885,0.000372371,0.0000374,0.003497,0.8453,0.00009517,0.02558,0.9041
0.6349,0.0001775,0.000894069,0.004741,89.26,0.000716001,0.001774,0.002969853,0.000365062,0.000034,0.003357,0.8581,0.000108,0.02092,0.8725
0.6349,0.0001775,0.000743041,0.004741,89.26,0.000784951,0.001774,0.002301362,0.000391628,0.0000367,0.003429,0.8438,0.00006774,0.02254,0.9273
0.6349,0.0001775,0.000946989,0.004741,89.26,0.000788097,0.001774,0.002985627,0.000350064,0.0000299,0.003408,0.8811,0.00006447,0.02475,0.9497
0.6349,0.0001775,0.000711611,0.004741,89.26,0.000741142,0.001774,0.00247361,0.00037831,0.0000369,0.003441,0.8454,0.0001351,0.02462,0.858
0.6349,0.0001775,0.00105976,0.004741,89.26,0.000726884,0.001774,0.002925152,0.000355173,0.0000353,0.003365,0.8536,0.0001285,0.02557,0.8463
0.6349,0.0001775,0.001008715,0.004741,89.26,0.000732263,0.001774,0.003481101,0.000362603,0.0000372,0.003469,0.8444,0.00007401,0.0242,0.9332
0.6349,0.0001775,0.000716922,0.004741,89.26,0.000697833,0.001774,0.003439882,0.00041545,0.0000303,0.003271,0.8781,0.0001099,0.026,0.8834
0.6349,0.0001775,0.000623268,0.004741,89.26,0.000683195,0.001774,0.002715011,0.00040572,0.0000344,0.003365,0.8505,0.0001159,0.02279,0.8707
0.6349,0.0001775,0.00082896,0.004741,89.26,0.000642386,0.001774,0.002677038,0.000353028,0.00003,0.003336,0.8815,0.0001002,0.02365,0.8917
0.6349,0.0001775,0.000747443,0.004741,89.26,0.000553039,0.001774,0.002934084,0.000396781,0.000036,0.003378,0.8474,0.00009038,0.02425,0.8949
0.6349,0.0001775,0.000934993,0.004741,89.26,0.00072326,0.001774,0.003042006,0.000329625,0.0000411,0.003796,0.8322,0.0001242,0.0266,0.8697
0.6349,0.0001775,0.000818513,0.004741,89.26,0.000720253,0.001774,0.002815554,0.000372699,0.0000415,0.003623,0.825,0.0001109,0.02412,0.8789
0.6349,0.0001775,0.000818984,0.004741,89.26,0.000760314,0.001774,0.001989174,0.000294345,0.000038,0.003829,0.8501,0.0001224,0.02608,0.8621
0.6349,0.0001775,0.000864976,0.004741,89.26,0.000749426,0.001774,0.002551431,0.000402901,0.0000356,0.003414,0.8505,0.00005995,0.02403,0.9581
0.6349,0.0001775,0.000952703,0.004741,89.26,0.000743486,0.001774,0.002331832,0.000270026,0.0000453,0.003939,0.8242,0.0001495,0.02628,0.8185
0.6349,0.0001775,0.000927128,0.004741,89.26,0.000706847,0.001774,0.003346319,0.000433931,0.0000395,0.003626,0.8382,0.0001382,0.02366,0.8272
0.6349,0.0001775,0.000545527,0.004741,89.26,0.000751245,0.001774,0.002640142,0.000376269,0.0000285,0.00325,0.8874,0.0001007,0.02234,0.89
0.6349,0.0001775,0.000931187,0.004741,89.26,0.000539735,0.001774,0.003354329,0.000391539,0.0000308,0.003478,0.8805,0.0001195,0.02212,0.8468
0.6349,0.0001775,0.0007929,0.004741,89.26,0.000654638,0.001774,0.002922892,0.000459456,0.0000312,0.003278,0.8729,0.0001106,0.02656,0.8722
0.6349,0.0001775,0.000662745,0.004741,89.26,0.000675933,0.001774,0.002352582,0.00029517,0.0000403,0.003619,0.8343,0.0001402,0.02808,0.8457
0.6349,0.0001775,0.000926658,0.004741,89.26,0.000637995,0.001774,0.002827463,0.000364502,0.0000357,0.003355,0.8484,0.00006807,0.02451,0.9457
0.6349,0.0001775,0.00042226,0.004741,89.26,0.000656427,0.001774,0.002241731,0.000439739,0.0000334,0.003445,0.8619,0.0001077,0.02429,0.8855
0.6349,0.0001775,0.000730995,0.004741,89.26,0.00081259,0.001774,0.002500044,0.000348897,0.0000325,0.003425,0.8724,0.00006766,0.02488,0.9577
0.6349,0.0001775,0.000573573,0.004741,89.26,0.000612063,0.001774,0.002651611,0.000354997,0.0000391,0.003632,0.8458,0.00005973,0.02539,0.9573
0.6349,0.0001775,0.000775536,0.004741,89.26,0.000741392,0.001774,0.003470301,0.00041085,0.0000307,0.003366,0.8787,0.000118,0.02526,0.8688
0.6349,0.0001775,0.000786157,0.004741,89.26,0.000632601,0.001774,0.003470727,0.000394841,0.0000376,0.003731,0.8489,0.0001883,0.02578,0.8117
0.6349,0.0001775,0.000770009,0.004741,89.26,0.000756433,0.001774,0.002570693,0.000365359,0.0000375,0.003577,0.845,0.00008705,0.02293,0.9067
0.6349,0.0001775,0.000893954,0.004741,89.26,0.000802477,0.001774,0.002664952,0.000341881,0.0000324,0.003481,0.8732,0.0001233,0.02169,0.8506
0.6349,0.0001775,0.001014926,0.004741,89.26,0.000664298,0.001774,0.003915575,0.000450423,0.0000433,0.003752,0.8301,0.0001036,0.02561,0.8838
0.6349,0.0001775,0.00133496,0.004741,89.26,0.000791198,0.001774,0.003803707,0.000322889,0.0000331,0.003418,0.8612,0.00006007,0.02293,0.9605
0.6349,0.0001775,0.000570782,0.004741,89.26,0.000805421,0.001774,0.002638796,0.000385026,0.0000365,0.003487,0.8477,0.00005949,0.02651,0.9768
0.6349,0.0001775,0.000603529,0.004741,89.26,0.000892584,0.001774,0.00206632,0.000334987,0.0000324,0.003286,0.8609,0.0001272,0.02365,0.851
0.6349,0.0001775,0.000482194,0.004741,89.26,0.000725342,0.001774,0.002581972,0.000338135,0.0000305,0.003501,0.8806,0.00006244,0.02262,0.9653
0.6349,0.0001775,0.001271494,0.004741,89.26,0.000941846,0.001774,0.004634634,0.000446893,0.0000388,0.003475,0.8374,0.0001128,0.024,0.8622
0.6349,0.0001775,0.000557635,0.004741,89.26,0.000679334,0.001774,0.003082751,0.000493313,0.0000378,0.003478,0.8434,0.0001285,0.02742,0.8642
0.6349,0.0001775,0.000724221,0.004741,89.26,0.000715334,0.001774,0.003481297,0.000422707,0.000034,0.003479,0.8632,0.00009226,0.02217,0.8866
0.6349,0.0001775,0.000729742,0.004741,89.26,0.000642774,0.001774,0.00270398,0.000422836,0.000037,0.003559,0.8505,0.0001689,0.02436,0.8142
0.6349,0.0001775,0.00066565,0.004741,89.26,0.00087292,0.001774,0.002930921,0.000419141,0.0000362,0.003566,0.8502,0.0001531,0.023,0.8351
0.6349,0.0001775,0.000890098,0.004741,89.26,0.000734486,0.001774,0.002991801,0.000340186,0.0000317,0.003369,0.8684,0.00004543,0.02458,1.001
0.6349,0.0001775,0.001074259,0.004741,89.26,0.000798155,0.001774,0.003279382,0.000392671,0.0000407,0.003411,0.825,0.0001351,0.02204,0.8379
0.6349,0.0001775,0.001041797,0.004741,89.26,0.000711766,0.001774,0.003884164,0.000390077,0.0000363,0.003547,0.8508,0.00008972,0.02581,0.9093
0.6349,0.0001775,0.00083279,0.004741,89.26,0.000608698,0.001774,0.00321132,0.000401553,0.0000348,0.003479,0.8587,0.00007691,0.02709,0.9337
0.6349,0.0001775,0.000985341,0.004741,89.26,0.000610366,0.001774,0.002950785,0.000372447,0.0000484,0.003896,0.8084,0.0001041,0.02452,0.8873
0.6349,0.0001775,0.000487724,0.004741,89.26,0.000706069,0.001774,0.002244635,0.000343993,0.0000284,0.0034,0.8922,0.0001132,0.02212,0.8639
0.6349,0.0001775,0.000841515,0.004741,89.26,0.000700385,0.001774,0.002039705,0.000309067,0.0000499,0.004043,0.8075,0.0001465,0.02605,0.8434
0.6349,0.0001775,0.000779047,0.004741,89.26,0.000603781,0.001774,0.002645537,0.000395786,0.0000376,0.003569,0.8462,0.0001061,0.02678,0.8715
0.6349,0.0001775,0.001226614,0.004741,89.26,0.000675406,0.001774,0.003251712,0.000405781,0.0000369,0.00348,0.8469,0.0001496,0.02532,0.8382
0.6349,0.0001775,0.000607877,0.004741,89.26,0.000730767,0.001774,0.002278896,0.00035705,0.000031,0.003264,0.8736,0.000136,0.02248,0.8607
0.6349,0.0001775,0.000783124,0.004741,89.26,0.000652476,0.001774,0.003593511,0.000432121,0.0000343,0.003297,0.8528,0.00008953,0.02482,0.9156
0.6349,0.0001775,0.000561835,0.004741,89.26,0.000788116,0.001774,0.002394995,0.000388229,0.0000281,0.003331,0.8885,0.00007798,0.02359,0.915
0.6349,0.0001775,0.000916042,0.004741,89.26,0.000763853,0.001774,0.003727338,0.000408148,0.0000336,0.003318,0.8571,0.00009768,0.02531,0.907
0.6349,0.0001775,0.000707506,0.004741,89.26,0.000720936,0.001774,0.002386904,0.000398933,0.0000411,0.003687,0.8308,0.0001045,0.02255,0.8774
0.6349,0.0001775,0.00058676,0.004741,89.26,0.000780303,0.001774,0.002999415,0.000449162,0.0000375,0.003644,0.8513,0.0001201,0.02486,0.864
0.6349,0.0001775,0.000757799,0.004741,89.26,0.000665935,0.001774,0.002955164,0.000390689,0.0000366,0.003604,0.8539,0.00008063,0.02355,0.9101
0.6349,0.0001775,0.000746612,0.004741,89.26,0.000809446,0.001774,0.002328577,0.000355331,0.0000343,0.003534,0.8625,0.000118,0.02277,0.8673
0.6349,0.0001775,0.001276692,0.004741,89.26,0.000879448,0.001774,0.004306342,0.000350424,0.000041,0.00351,0.8275,0.00007008,0.02701,0.9424
0.6349,0.0001775,0.000812143,0.004741,89.26,0.000671163,0.001774,0.003630628,0.000479901,0.0000253,0.003103,0.9031,0.0000518,0.02298,0.9851
0.6349,0.0001775,0.000853536,0.004741,89.26,0.000882205,0.001774,0.003167993,0.000465419,0.0000303,0.003197,0.8733,0.0001343,0.02512,0.8543
0.6349,0.0001775,0.000689496,0.004741,89.26,0.000729189,0.001774,0.00331785,0.000427684,0.0000327,0.003578,0.8733,0.000257,0.02362,0.7479
0.6349,0.0001775,0.000869332,0.004741,89.26,0.000743699,0.001774,0.002868835,0.00037517,0.0000344,0.003401,0.8567,0.00009458,0.0256,0.8994
0.6349,0.0001775,0.000772108,0.004741,89.26,0.000709571,0.001774,0.002950735,0.000328439,0.0000295,0.00336,0.8817,0.0001098,0.02216,0.8733
0.6349,0.0001775,0.000729902,0.004741,89.26,0.000712482,0.001774,0.002611453,0.000377443,0.0000357,0.003463,0.8532,0.00009236,0.02857,0.9034
0.6349,0.0001775,0.001490497,0.004741,89.26,0.000639433,0.001774,0.004202574,0.000385747,0.0000374,0.003525,0.8455,0.00009332,0.02232,0.9104
0.6349,0.0001775,0.000553053,0.004741,89.26,0.000765767,0.001774,0.0027588,0.000398154,0.0000363,0.003526,0.8517,0.0001071,0.02419,0.8788
0.6349,0.0001775,0.000659366,0.004741,89.26,0.000597801,0.001774,0.002332768,0.000339818,0.0000317,0.003536,0.8763,0.00007381,0.02324,0.939
0.6349,0.0001775,0.000563893,0.004741,89.26,0.000741571,0.001774,0.002037698,0.000402368,0.0000348,0.003459,0.8562,0.0001608,0.02549,0.8314
0.6349,0.0001775,0.000857953,0.004741,89.26,0.000654213,0.001774,0.00336991,0.000411146,0.0000404,0.003592,0.8334,0.00008538,0.02366,0.9053
0.6349,0.0001775,0.000655463,0.004741,89.26,0.00065339,0.001774,0.00310104,0.000380227,0.0000353,0.003576,0.8619,0.00008333,0.02338,0.9092
0.6349,0.0001775,0.000774017,0.004741,89.26,0.00081704,0.001774,0.0030866,0.000414619,0.0000326,0.003378,0.866,0.00005535,0.02327,0.9689
0.6349,0.0001775,0.000990523,0.004741,89.26,0.000737242,0.001774,0.003510834,0.000400007,0.000038,0.003635,0.8435,0.00007899,0.02486,0.9273
0.6349,0.0001775,0.00056817,0.004741,89.26,0.000593437,0.001774,0.002503137,0.000433526,0.0000336,0.003461,0.8615,0.0001668,0.02352,0.8139
0.6349,0.0001775,0.000923133,0.004741,89.26,0.000773877,0.001774,0.003065017,0.000392244,0.00004,0.003495,0.8315,0.0001143,0.0267,0.8795
0.6349,0.0001775,0.00063588,0.004741,89.26,0.000678993,0.001774,0.002890334,0.000451987,0.0000391,0.003593,0.8389,0.0001601,0.02896,0.8321
0.6349,0.0001775,0.001019175,0.004741,89.26,0.000645231,0.001774,0.003940398,0.000434266,0.000034,0.003278,0.8531,0.000112,0.02404,0.886
0.6349,0.0001775,0.001020479,0.004741,89.26,0.000648924,0.001774,0.002629216,0.000288202,0.0000321,0.003454,0.8733,0.00007214,0.02581,0.9349
0.6349,0.0001775,0.000741443,0.004741,89.26,0.000711204,0.001774,0.003077534,0.000425725,0.0000289,0.003277,0.8821,0.000107,0.02494,0.8818
0.6349,0.0001775,0.000580612,0.004741,89.26,0.000661497,0.001774,0.00288651,0.000349163,0.0000367,0.003479,0.8485,0.0001375,0.02418,0.8445
0.6349,0.0001775,0.00068092,0.004741,89.26,0.000667282,0.001774,0.00417021,0.000499944,0.000039,0.003377,0.8342,0.0001101,0.02424,0.885
0.6349,0.0001775,0.001029541,0.004741,89.26,0.000686933,0.001774,0.002874992,0.000359654,0.0000381,0.003508,0.8424,0.0001505,0.02536,0.8459
0.6349,0.0001775,0.00093245,0.004741,89.26,0.000725362,0.001774,0.002886081,0.000364049,0.0000334,0.003526,0.8665,0.00007813,0.02414,0.9246
0.6349,0.0001775,0.000832964,0.004741,89.26,0.00076085,0.001774,0.003031206,0.000414565,0.0000383,0.003443,0.8408,0.0001634,0.02478,0.8133
0.6349,0.0001775,0.000739238,0.004741,89.26,0.000464433,0.001774,0.003132062,0.000374265,0.0000336,0.003428,0.8593,0.0001088,0.02523,0.8806
0.6349,0.0001775,0.000919402,0.004741,89.26,0.000583559,0.001774,0.003501026,0.000486378,0.0000396,0.003669,0.8382,0.0001706,0.02363,0.8165
0.6349,0.0001775,0.000828615,0.004741,89.26,0.000694845,0.001774,0.00309887,0.000348258,0.0000312,0.0031,0.859,0.00007745,0.02366,0.9195
0.6349,0.0001775,0.000946603,0.004741,89.26,0.000647035,0.001774,0.00324368,0.000468388,0.0000295,0.003167,0.8751,0.0001268,0.02208,0.8598
0.6349,0.0001775,0.000955214,0.004741,89.26,0.000735678,0.001774,0.003095106,0.000403128,0.0000333,0.003389,0.861,0.0001354,0.02349,0.8381
0.6349,0.0001775,0.000870464,0.004741,89.26,0.000675273,0.001774,0.003459788,0.000440082,0.0000374,0.003566,0.8477,0.0001217,0.0263,0.8761
0.6349,0.0001775,0.000879137,0.004741,89.26,0.000679938,0.001774,0.003329642,0.000416724,0.0000412,0.003767,0.838,0.00007355,0.02497,0.94
0.6349,0.0001775,0.000659014,0.004741,89.26,0.000669927,0.001774,0.002810206,0.000468332,0.0000293,0.003213,0.8768,0.0001225,0.02944,0.8829
0.6349,0.0001775,0.000957394,0.004741,89.26,0.000778209,0.001774,0.003176597,0.000378402,0.0000348,0.003181,0.8478,0.0001418,0.02524,0.8452
0.6349,0.0001775,0.000837837,0.004741,89.26,0.00070344,0.001774,0.002195428,0.0003756,0.0000342,0.003425,0.8563,0.00007644,0.02535,0.9239
0.6349,0.0001775,0.000669781,0.004741,89.26,0.000758544,0.001774,0.002972294,0.000441229,0.0000451,0.003846,0.8238,0.0001439,0.02361,0.8383
0.6349,0.0001775,0.000743009,0.004741,89.26,0.000758297,0.001774,0.002718757,0.000442188,0.0000334,0.003581,0.8708,0.00008803,0.02776,0.917
0.6349,0.0001775,0.000713328,0.004741,89.26,0.000737569,0.001774,0.003586778,0.0003626,0.0000325,0.003584,0.8766,0.0001534,0.02455,0.8368
0.6349,0.0001775,0.000829913,0.004741,89.26,0.000721036,0.001774,0.002832555,0.000396958,0.0000359,0.003443,0.8481,0.00007248,0.02542,0.9439
0.6349,0.0001775,0.001117888,0.004741,89.26,0.00055938,0.001774,0.002949878,0.000358706,0.000034,0.003355,0.8587,0.0001042,0.02419,0.8855
0.6349,0.0001775,0.001331314,0.004741,89.26,0.000714982,0.001774,0.003736754,0.000347456,0.0000352,0.003538,0.8589,0.0001601,0.02258,0.8048
0.6349,0.0001775,0.0009045,0.004741,89.26,0.000693153,0.001774,0.002792452,0.000402903,0.0000342,0.003165,0.8489,0.0000976,0.03033,0.9113
0.6349,0.0001775,0.000912777,0.004741,89.26,0.000702914,0.001774,0.002446922,0.000373237,0.0000482,0.003874,0.8111,0.000118,0.02742,0.8778
0.6349,0.0001775,0.00090893,0.004741,89.26,0.000684794,0.001774,0.003650613,0.000395483,0.0000365,0.003673,0.8553,0.00009949,0.02275,0.8892
0.6349,0.0001775,0.000670266,0.004741,89.26,0.000766637,0.001774,0.002440569,0.000335846,0.0000352,0.003507,0.8572,0.0000851,0.02472,0.9123
0.6349,0.0001775,0.000763831,0.004741,89.26,0.000757541,0.001774,0.001864288,0.000308827,0.0000306,0.003366,0.8786,0.00008433,0.02584,0.9218
0.6349,0.0001775,0.000854172,0.004741,89.26,0.000702031,0.001774,0.003623295,0.000472743,0.0000383,0.003798,0.8495,0.0001912,0.023,0.791
0.6349,0.0001775,0.000809724,0.004741,89.26,0.000674668,0.001774,0.00326409,0.000446454,0.0000459,0.003952,0.8217,0.00007889,0.02619,0.9333
0.6349,0.0001775,0.000876335,0.004741,89.26,0.000675813,0.001774,0.002816663,0.000382944,0.0000324,0.003356,0.8679,0.0001317,0.0246,0.8603
0.6349,0.0001775,0.00077443,0.004741,89.26,0.000640671,0.001774,0.002912386,0.000404938,0.0000353,0.003679,0.8622,0.00007654,0.02234,0.9214
0.6349,0.0001775,0.001080748,0.004741,89.26,0.000540677,0.001774,0.003999416,0.000448768,0.0000388,0.003633,0.842,0.00009721,0.02386,0.8947
0.6349,0.0001775,0.000914562,0.004741,89.26,0.000677651,0.001774,0.002309132,0.000282916,0.0000347,0.003597,0.8628,0.0001231,0.02517,0.8702
0.6349,0.0001775,0.000615343,0.004741,89.26,0.000656608,0.001774,0.0021455,0.000373645,0.0000399,0.003551,0.8348,0.0001252,0.02399,0.8547
0.6349,0.0001775,0.000911517,0.004741,89.26,0.000736566,0.001774,0.003153501,0.000403058,0.0000312,0.003368,0.8768,0.00007841,0.02584,0.9299
0.6349,0.0001775,0.001032806,0.004741,89.26,0.00071662,0.001774,0.004694629,0.000405637,0.0000352,0.003448,0.8499,0.0001089,0.02414,0.878
0.6349,0.0001775,0.000448839,0.004741,89.26,0.000822343,0.001774,0.002197689,0.000407032,0.0000298,0.003331,0.8787,0.0001417,0.0257,0.8375
0.6349,0.0001775,0.000826293,0.004741,89.26,0.000645341,0.001774,0.002354495,0.000346461,0.000035,0.003454,0.8528,0.00006619,0.02258,0.9541
0.6349,0.0001775,0.00064938,0.004741,89.26,0.000769953,0.001774,0.002491693,0.000377995,0.0000426,0.003508,0.8216,0.00006134,0.02657,0.9505
0.6349,0.0001775,0.001030564,0.004741,89.26,0.000697599,0.001774,0.003720724,0.000451228,0.0000386,0.003651,0.8447,0.0001125,0.02405,0.8724
0.6349,0.0001775,0.000593822,0.004741,89.26,0.00066984,0.001774,0.002499573,0.000382089,0.0000352,0.003457,0.8566,0.00006368,0.02308,0.9337
0.6349,0.0001775,0.001198501,0.004741,89.26,0.000796318,0.001774,0.003433412,0.000375068,0.0000322,0.003458,0.8714,0.00006969,0.0236,0.9357
0.6349,0.0001775,0.000641557,0.004741,89.26,0.000671996,0.001774,0.00228011,0.00029013,0.0000337,0.003525,0.8654,0.0001382,0.02473,0.8337
0.6349,0.0001775,0.001196847,0.004741,89.26,0.000830429,0.001774,0.003903353,0.000416471,0.0000377,0.00338,0.838,0.00008953,0.02456,0.8983
0.6349,0.0001775,0.000649428,0.004741,89.26,0.000648432,0.001774,0.003143219,0.000444599,0.0000335,0.003548,0.864,0.0000935,0.02227,0.8912
0.6349,0.0001775,0.000732276,0.004741,89.26,0.000762509,0.001774,0.00306465,0.000482921,0.0000377,0.003471,0.8402,0.0000731,0.02326,0.9338
